opisto_id,opisto_brand_name,opisto_model_name,body_type,start,end,ovoko_ model_id
17702,MAZDA,TRIBUTE,Tout-Terrain,1/1/2002,3/31/2005,1003
17704,MAZDA,XEDOS 9 PHASE 1,Berline,2/1/1994,10/31/2000,1837
17705,MAZDA,XEDOS 9 PHASE 2,Berline,10/1/2000,8/31/2002,1837
19672,MC LAREN,540C COUPE,Coupé,4/1/2015,,3434
19681,MC LAREN,570GT COUPE,Coupé,6/1/2016,,3120
19663,MC LAREN,570S CABRIOLET,Cabriolet,7/1/2017,,3120
19664,MC LAREN,570S COUPE,Coupé,4/1/2015,,3120
19634,MC LAREN,600LT CABRIOLET,Cabriolet,2/1/2019,,3240
19636,MC LAREN,600LT COUPE,Coupé,9/1/2018,,3240
19687,MC LAREN,650S CABRIOLET,Cabriolet,2/1/2014,,2938
19637,MC LAREN,720S CABRIOLET,Cabriolet,2/1/2019,,3050
19645,MC LAREN,720S COUPE,Coupé,3/1/2017,,3050
20064,MC LAREN,765LT COUPE,Coupé,3/1/2020,,3437
19989,MC LAREN,GT COUPE,Coupé,7/1/2018,,3254
19635,MC LAREN,SENNA COUPE,Coupé,7/1/2018,,3438
17707,MERCEDES,190 W201 PHASE 1,Berline,4/1/1983,9/30/1988,1591
17706,MERCEDES,190 W201 PHASE 2,Berline,9/1/1988,6/30/1993,1591
17708,MERCEDES,200 T123 BREAK,Break,2/1/1978,2/28/1986,2368
17709,MERCEDES,200 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17710,MERCEDES,200 W123,Berline,1/1/1974,11/30/1985,2368
17711,MERCEDES,200 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17716,MERCEDES,220 C124 PHASE 1 COUPE,Coupé,7/1/1987,9/30/1993,1573
17717,MERCEDES,220 W123,Berline,1/1/1974,11/30/1985,2368
17718,MERCEDES,220 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17719,MERCEDES,230 C123 COUPE,Coupé,1/1/1977,1/31/1986,2368
17720,MERCEDES,230 C124 PHASE 1 COUPE,Coupé,7/1/1987,9/30/1993,1573
17721,MERCEDES,230 T123 BREAK,Break,2/1/1978,1/31/1986,2368
17722,MERCEDES,230 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17723,MERCEDES,230 W123,Berline,1/1/1974,11/30/1985,2368
17724,MERCEDES,230 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17725,MERCEDES,240 T123 BREAK,Break,2/1/1978,1/31/1986,2368
17726,MERCEDES,240 W115,Berline,8/1/1974,11/30/1976,1626
17727,MERCEDES,240 W123,Berline,1/1/1974,11/30/1985,2368
17728,MERCEDES,240 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17729,MERCEDES,250 T123 BREAK,Break,5/1/1978,8/31/1982,2368
17730,MERCEDES,250 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17731,MERCEDES,250 W123,Berline,1/1/1974,11/30/1985,2368
17732,MERCEDES,250 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17733,MERCEDES,260 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17734,MERCEDES,280 C123 COUPE,Coupé,1/1/1977,1/31/1986,2368
17735,MERCEDES,280 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17736,MERCEDES,280 W123,Berline,1/1/1974,11/30/1985,2368
17737,MERCEDES,280 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17739,MERCEDES,300 C124 PHASE 1 COUPE,Coupé,7/1/1987,9/30/1993,1573
17740,MERCEDES,300 T123 BREAK,Break,2/1/1978,1/31/1986,2368
17741,MERCEDES,300 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17742,MERCEDES,300 W123,Berline,1/1/1974,11/30/1985,2368
17743,MERCEDES,300 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17751,MERCEDES,320 C124 PHASE 1 COUPE,Coupé,7/1/1987,9/30/1993,1573
17752,MERCEDES,320 T124 PHASE 1 BREAK,Break,1/1/1986,9/30/1993,1573
17753,MERCEDES,320 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17754,MERCEDES,407,Chassis,8/1/1981,1/31/1989,2745
17755,MERCEDES,408,Chassis,11/1/1988,6/30/1995,2745
17756,MERCEDES,409,Fourgon,4/1/1982,1/31/1989,2745
17759,MERCEDES,420 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17762,MERCEDES,500 W124 PHASE 1,Berline,2/1/1985,9/30/1993,1573
17765,MERCEDES,600,Berline,6/1/1964,1/31/1979,2746
17766,MERCEDES,609,Chassis,4/1/1986,12/31/1994,1641
17769,MERCEDES,AMG GT 190 CABRIOLET,Cabriolet,4/1/2017,,1983
17768,MERCEDES,AMG GT 190 COUPE,Coupé,9/1/2014,,1983
17770,MERCEDES,AMG GT 290 COUPE,Coupé,7/1/2018,,2778
20387,MERCEDES,AMG GT 63 S E PERFORMANCE 290 COUPE,Coupé,7/1/2018,,2778
17772,MERCEDES,CITAN 1 415,Fourgon,10/1/2012,12/31/2019,1649
19713,MERCEDES,CITAN 1 415,Combi,10/1/2012,12/31/2019,1649
20057,MERCEDES,CITAN 2 415,Fourgon,12/1/2019,,1649
20266,MERCEDES,CITAN 3 420,Fourgon,10/1/2021,,3065
20391,MERCEDES,CITAN 3 420,Combi,10/1/2021,,3065
17774,MERCEDES,CLASSE A 168 PHASE 1,Monospace,1/1/1998,3/31/2001,1465
17773,MERCEDES,CLASSE A 168 PHASE 2,Monospace,3/1/2001,9/30/2004,1465
17776,MERCEDES,CLASSE A 169 PHASE 1,Monospace,12/1/2004,4/30/2008,1466
17775,MERCEDES,CLASSE A 169 PHASE 2,Monospace,4/1/2008,6/30/2012,1466
17777,MERCEDES,CLASSE A 176 PHASE 1,Berline,6/1/2012,8/31/2015,1467
17778,MERCEDES,CLASSE A 176 PHASE 2,Berline,8/1/2015,,1467
17779,MERCEDES,CLASSE A 177,Berline,9/1/2018,,2166
20309,MERCEDES,CLASSE B 242 PHASE 2,Monospace,9/1/2014,,1613
17780,MERCEDES,CLASSE B 245 PHASE 1,Monospace,6/1/2005,4/30/2008,1612
17781,MERCEDES,CLASSE B 245 PHASE 2,Monospace,4/1/2008,9/30/2011,1612
17782,MERCEDES,CLASSE B 246 PHASE 1,Monospace,9/1/2011,12/31/2014,1613
17783,MERCEDES,CLASSE B 246 PHASE 2,Monospace,9/1/2014,,1613
17784,MERCEDES,CLASSE B 247,Monospace,12/1/2018,,2167
20049,MERCEDES,CLASSE B 247,SUV,8/1/2019,,2167
17787,MERCEDES,CLASSE C 202 PHASE 1,Berline,6/1/1993,6/30/1997,1582
17788,MERCEDES,CLASSE C 202 PHASE 1 BREAK,Break,6/1/1996,6/30/1997,1582
17786,MERCEDES,CLASSE C 202 PHASE 2,Berline,6/1/1997,5/31/2000,1582
17785,MERCEDES,CLASSE C 202 PHASE 2 BREAK,Break,6/1/1997,3/31/2001,1582
17806,MERCEDES,CLASSE C 203 COUPE SPORT PHASE 1,Coupé,3/1/2001,3/31/2004,1583
17807,MERCEDES,CLASSE C 203 COUPE SPORT PHASE 2,Coupé,4/1/2004,4/30/2008,1583
17789,MERCEDES,CLASSE C 203 PHASE 1,Berline,5/1/2000,3/31/2004,1583
17791,MERCEDES,CLASSE C 203 PHASE 1 BREAK,Break,3/1/2001,3/31/2004,1583
17790,MERCEDES,CLASSE C 203 PHASE 2,Berline,3/1/2004,12/31/2006,1583
17792,MERCEDES,CLASSE C 203 PHASE 2 BREAK,Break,3/1/2004,6/30/2007,1583
17793,MERCEDES,CLASSE C 204 PHASE 1,Berline,1/1/2007,12/31/2010,1584
17795,MERCEDES,CLASSE C 204 PHASE 1 BREAK,Break,1/1/2007,12/31/2010,1584
17794,MERCEDES,CLASSE C 204 PHASE 2,Berline,1/1/2011,6/30/2014,1584
17796,MERCEDES,CLASSE C 204 PHASE 2 BREAK,Break,1/1/2011,6/30/2014,1584
17797,MERCEDES,CLASSE C 204 PHASE 2 COUPE,Coupé,1/1/2011,6/30/2014,1584
17798,MERCEDES,CLASSE C 205 PHASE 1,Berline,2/1/2014,5/31/2018,1585
17799,MERCEDES,CLASSE C 205 PHASE 1 BREAK,Break,6/1/2014,5/31/2018,1585
17801,MERCEDES,CLASSE C 205 PHASE 1 CABRIOLET,Cabriolet,10/1/2015,5/31/2018,1585
17800,MERCEDES,CLASSE C 205 PHASE 1 COUPE,Coupé,10/1/2015,5/31/2018,1585
17805,MERCEDES,CLASSE C 205 PHASE 2,Berline,5/1/2018,,1585
17802,MERCEDES,CLASSE C 205 PHASE 2 BREAK,Break,5/1/2018,,1585
17803,MERCEDES,CLASSE C 205 PHASE 2 CABRIOLET,Cabriolet,5/1/2018,,1585
17804,MERCEDES,CLASSE C 205 PHASE 2 COUPE,Coupé,5/1/2018,,1585
20180,MERCEDES,CLASSE C 206,Berline,3/1/2021,,2836
20337,MERCEDES,CLASSE C 206 BREAK,Break,3/1/2021,,2836
17808,MERCEDES,CLASSE CL 215 COUPE,Coupé,1/1/2000,10/31/2006,1643
17809,MERCEDES,CLASSE CL 216 PHASE 1 COUPE,Coupé,10/1/2006,9/30/2010,1642
17810,MERCEDES,CLASSE CL 216 PHASE 2 COUPE,Coupé,9/1/2010,12/31/2013,1642
17811,MERCEDES,CLASSE CLA 117,Berline,1/1/2013,,1644
17813,MERCEDES,CLASSE CLA 117 SHOOTING BREAK,Break,2/1/2015,,1644
17812,MERCEDES,CLASSE CLA 118 COUPE,Coupé,3/1/2019,,2178
19589,MERCEDES,CLASSE CLA 118 SHOOTING BREAK,Break,3/1/2019,,2178
17814,MERCEDES,CLASSE CLC 203 COUPE,Coupé,4/1/2008,12/31/2010,1645
17817,MERCEDES,CLASSE CLK 208 PHASE 1 CABRIOLET,Cabriolet,4/1/1997,8/31/1999,1603
17815,MERCEDES,CLASSE CLK 208 PHASE 1 COUPE,Coupé,4/1/1997,8/31/1999,1603
17818,MERCEDES,CLASSE CLK 208 PHASE 2 CABRIOLET,Cabriolet,9/1/1999,5/31/2002,1603
17816,MERCEDES,CLASSE CLK 208 PHASE 2 COUPE,Coupé,9/1/1999,5/31/2002,1603
17820,MERCEDES,CLASSE CLK 209 CABRIOLET,Cabriolet,3/1/2003,12/31/2009,1600
17819,MERCEDES,CLASSE CLK 209 COUPE,Coupé,5/1/2002,12/31/2009,1600
17822,MERCEDES,CLASSE CLS 218 PHASE 1,Berline,1/1/2011,6/30/2014,1646
17824,MERCEDES,CLASSE CLS 218 PHASE 1 BREAK,Break,7/1/2012,6/30/2014,1646
17821,MERCEDES,CLASSE CLS 218 PHASE 2,Berline,6/1/2014,,1646
17823,MERCEDES,CLASSE CLS 218 PHASE 2 BREAK,Break,6/1/2014,,1646
17825,MERCEDES,CLASSE CLS 219 PHASE 1,Berline,9/1/2004,4/30/2008,1647
17826,MERCEDES,CLASSE CLS 219 PHASE 2,Berline,4/1/2008,12/31/2010,1647
17827,MERCEDES,CLASSE CLS 257,Berline,12/1/2017,,2188
17852,MERCEDES,CLASSE E 124 CABRIOLET PHASE 2,Cabriolet,9/1/1993,6/30/1998,1574
17828,MERCEDES,CLASSE E 124 PHASE 2,Berline,9/1/1993,12/31/1995,1574
17830,MERCEDES,CLASSE E 124 PHASE 2 BREAK,Break,9/1/1993,12/31/1995,1574
17829,MERCEDES,CLASSE E 124 PHASE 2 COUPE,Coupé,9/1/1993,12/31/1995,1574
17834,MERCEDES,CLASSE E 207 PHASE 1 CABRIOLET,Cabriolet,1/1/2010,3/31/2013,1578
17832,MERCEDES,CLASSE E 207 PHASE 1 COUPE,Coupé,5/1/2009,3/31/2013,1578
17833,MERCEDES,CLASSE E 207 PHASE 2 CABRIOLET,Cabriolet,3/1/2013,,1578
17831,MERCEDES,CLASSE E 207 PHASE 2 COUPE,Coupé,3/1/2013,,1578
17835,MERCEDES,CLASSE E 210 PHASE 1,Berline,6/1/1995,9/30/1999,1575
17837,MERCEDES,CLASSE E 210 PHASE 1 BREAK,Break,6/1/1995,9/30/1999,1575
17836,MERCEDES,CLASSE E 210 PHASE 2,Berline,9/1/1999,3/31/2002,1575
17838,MERCEDES,CLASSE E 210 PHASE 2 BREAK,Break,9/1/1999,3/31/2002,1575
17839,MERCEDES,CLASSE E 211 PHASE 1,Berline,3/1/2002,6/30/2006,1576
20278,MERCEDES,CLASSE E 211 PHASE 1,Chassis,3/1/2002,6/30/2006,1576
17841,MERCEDES,CLASSE E 211 PHASE 1 BREAK,Break,3/1/2002,6/30/2006,1576
17840,MERCEDES,CLASSE E 211 PHASE 2,Berline,6/1/2006,12/31/2009,1576
17842,MERCEDES,CLASSE E 211 PHASE 2 BREAK,Break,6/1/2006,12/31/2009,1576
17844,MERCEDES,CLASSE E 212 PHASE 1,Berline,3/1/2009,11/30/2012,1577
17846,MERCEDES,CLASSE E 212 PHASE 1 BREAK,Break,3/1/2009,11/30/2012,1577
17843,MERCEDES,CLASSE E 212 PHASE 2,Berline,12/1/2012,,1577
17845,MERCEDES,CLASSE E 212 PHASE 2 BREAK,Break,12/1/2012,,1577
17847,MERCEDES,CLASSE E 213,Berline,2/1/2016,,1966
19924,MERCEDES,CLASSE E 213 ALL-TERRAIN BREAK,Break,2/1/2016,,1966
17848,MERCEDES,CLASSE E 213 BREAK,Break,2/1/2016,,1966
20322,MERCEDES,CLASSE E 213 PHASE 1 BREAK,Break,2/1/2016,11/30/2021,1966
20351,MERCEDES,CLASSE E 213 PHASE 2 BREAK,Break,12/1/2021,,1966
17850,MERCEDES,CLASSE E 238 CABRIOLET,Cabriolet,2/1/2017,,2016
17849,MERCEDES,CLASSE E 238 COUPE,Coupé,2/1/2017,,2016
20079,MERCEDES,CLASSE EQA 243,SUV,6/1/2021,,2934
20279,MERCEDES,CLASSE EQB 243,SUV,12/1/2021,,3208
17854,MERCEDES,CLASSE EQC 293,SUV,4/1/2019,,2937
20360,MERCEDES,CLASSE EQE 350,Berline,1/1/2022,,3135
20361,MERCEDES,CLASSE EQE 43 AMG,Berline,1/1/2022,,3135
20221,MERCEDES,CLASSE EQS 297,Berline,7/1/2021,,3024
20032,MERCEDES,CLASSE EQV 447,SUV,6/1/2020,,3337
17855,MERCEDES,CLASSE G 460 PHASE 1,Tout-Terrain,9/1/1979,10/31/1989,1650
17856,MERCEDES,CLASSE G 461 PHASE 2,Tout-Terrain,10/1/1989,,1650
17859,MERCEDES,CLASSE G 463,Tout-Terrain,3/1/2018,,2794
17857,MERCEDES,CLASSE G 463 PHASE 2,Tout-Terrain,10/1/1989,,1650
17858,MERCEDES,CLASSE G 463 PHASE 2 CABRIOLET,Cabriolet,10/1/1989,,1650
17861,MERCEDES,CLASSE GL 164 PHASE 1,SUV,9/1/2006,6/30/2008,1653
17860,MERCEDES,CLASSE GL 164 PHASE 2,SUV,6/1/2008,12/31/2012,1653
17862,MERCEDES,CLASSE GL 166,SUV,10/1/2012,,1652
17863,MERCEDES,CLASSE GLA 156 PHASE 1,SUV,1/1/2014,2/28/2017,1654
17864,MERCEDES,CLASSE GLA 156 PHASE 2,SUV,2/1/2017,,1654
